fuel_txn_id,transaction_date_raw,registration_no,asset_no,odometer_raw,mpg_raw,source_table,source_record_id,clean_fuel_txn_key,clean_odometer,clean_mpg,alteryx_processed_at,vehicle_id,vin,clean_vehicle_key,has_review_required_exception,clean_record_status
FT-0000929,2024-03-18 21:00:00,WSZ1156,10164,27777,13.58,raw.fuel_transactions_raw,FT-0000929,FT-0000929,27777.00,13.58,2026-05-29 14:00:10,VH-10164,3GLU6YCX3FJ811PE5,VH-10164,0,CLEAN
FT-0007624,2024-09-12 02:15:00,WSZ1156,10164,37780,6.48,raw.fuel_transactions_raw,FT-0007624,FT-0007624,37780.00,6.48,2026-05-29 14:00:10,VH-10164,3GLU6YCX3FJ811PE5,VH-10164,0,CLEAN
FT-0003860,2024-03-10 19:45:00,WSZ1156,10164,31086,27.51,raw.fuel_transactions_raw,FT-0003860,FT-0003860,31086.00,27.51,2026-05-29 14:00:10,VH-10164,3GLU6YCX3FJ811PE5,VH-10164,0,CLEAN
FT-0006234,2025-04-27 02:10:00,WSZ1156,10164,33619,18.25,raw.fuel_transactions_raw,FT-0006234,FT-0006234,33619.00,18.25,2026-05-29 14:00:10,VH-10164,3GLU6YCX3FJ811PE5,VH-10164,0,CLEAN
FT-0002575,02/09/2025 20:10,WSZ1156,10164,29690,4.62,raw.fuel_transactions_raw,FT-0002575,FT-0002575,29690.00,4.62,2026-05-29 14:00:10,VH-10164,3GLU6YCX3FJ811PE5,VH-10164,0,CLEAN
FT-0007654,2024-01-09 09:15:00,WSZ1156,10164,38809,25.23,raw.fuel_transactions_raw,FT-0007654,FT-0007654,38809.00,25.23,2026-05-29 14:00:10,VH-10164,3GLU6YCX3FJ811PE5,VH-10164,0,CLEAN
FT-0007791,2024-02-13 04:05:00,WSZ1156,10164,39156,11.21,raw.fuel_transactions_raw,FT-0007791,FT-0007791,39156.00,11.21,2026-05-29 14:00:10,VH-10164,3GLU6YCX3FJ811PE5,VH-10164,0,CLEAN
FT-0007070,2024-02-29 06:10:00,WSZ1156,10164,"",13.17,raw.fuel_transactions_raw,FT-0007070,FT-0007070,0.00,13.17,2026-05-29 14:00:10,VH-10164,3GLU6YCX3FJ811PE5,VH-10164,0,CLEAN
FT-0001213,03/13/2026 15:20,FSR3291,10236,38718,77.98,raw.fuel_transactions_raw,FT-0001213,FT-0001213,38718.00,77.98,2026-05-29 14:00:10,VH-10236,118PN41VBU887K4W9,VH-10236,0,CLEAN
FT-0004443,06/12/2024 03:10,FSR3291,10236,43167,92.56,raw.fuel_transactions_raw,FT-0004443,FT-0004443,43167.00,92.56,2026-05-29 14:00:10,VH-10236,118PN41VBU887K4W9,VH-10236,0,CLEAN
FT-0006710,2025-08-29 01:10:00,FSR3291,10236,44877,7.02,raw.fuel_transactions_raw,FT-0006710,FT-0006710,44877.00,7.02,2026-05-29 14:00:10,VH-10236,118PN41VBU887K4W9,VH-10236,0,CLEAN
FT-0007957,2024-11-30 16:05:00,FSR3291,10236,48143,5.95,raw.fuel_transactions_raw,FT-0007957,FT-0007957,48143.00,5.95,2026-05-29 14:00:10,VH-10236,118PN41VBU887K4W9,VH-10236,0,CLEAN
FT-0002607,2025-01-08 21:30:00,FSR3291,10236,41750,22.84,raw.fuel_transactions_raw,FT-0002607,FT-0002607,41750.00,22.84,2026-05-29 14:00:10,VH-10236,118PN41VBU887K4W9,VH-10236,0,CLEAN
FT-0007386,2025-05-16 03:10:00,FSR3291,10236,47450,30.77,raw.fuel_transactions_raw,FT-0007386,FT-0007386,47450.00,30.77,2026-05-29 14:00:10,VH-10236,118PN41VBU887K4W9,VH-10236,0,CLEAN
FT-0002296,2025-05-01 21:05:00,FSR3291,10236,40473,18.62,raw.fuel_transactions_raw,FT-0002296,FT-0002296,40473.00,18.62,2026-05-29 14:00:10,VH-10236,118PN41VBU887K4W9,VH-10236,0,CLEAN
FT-0006914,2024-08-20 13:30:00,FSR3291,10236,46647,47.09,raw.fuel_transactions_raw,FT-0006914,FT-0006914,46647.00,47.09,2026-05-29 14:00:10,VH-10236,118PN41VBU887K4W9,VH-10236,0,CLEAN
FT-0003601,2024-11-24 18:10:00,FSR3291,10236,42470,11.65,raw.fuel_transactions_raw,FT-0003601,FT-0003601,42470.00,11.65,2026-05-29 14:00:10,VH-10236,118PN41VBU887K4W9,VH-10236,0,CLEAN
FT-0000146,2024-06-27 20:15:00,FSR3291,10236,35560,2.38,raw.fuel_transactions_raw,FT-0000146,FT-0000146,35560.00,2.38,2026-05-29 14:00:10,VH-10236,118PN41VBU887K4W9,VH-10236,0,CLEAN
FT-0000988,2025-02-07 04:00:00,FSR3291,10236,37558,14.12,raw.fuel_transactions_raw,FT-0000988,FT-0000988,37558.00,14.12,2026-05-29 14:00:10,VH-10236,118PN41VBU887K4W9,VH-10236,0,CLEAN
FT-0000995,2024-05-02 08:10:00,FSR3291,10236,38097,45.1,raw.fuel_transactions_raw,FT-0000995,FT-0000995,38097.00,45.10,2026-05-29 14:00:10,VH-10236,118PN41VBU887K4W9,VH-10236,0,CLEAN
FT-0001645,2025-04-24 11:45:00,YCM7280,10236,39707,123.49,raw.fuel_transactions_raw,FT-0001645,FT-0001645,39707.00,123.49,2026-05-29 14:00:10,VH-10236,118PN41VBU887K4W9,VH-10236,0,CLEAN
FT-0006774,2025-02-13 20:45:00,FSR3291,10236,45289,15.4,raw.fuel_transactions_raw,FT-0006774,FT-0006774,45289.00,15.40,2026-05-29 14:00:10,VH-10236,118PN41VBU887K4W9,VH-10236,0,CLEAN
FT-0000378,2024-11-28 12:45:00,FSR3291,10236,36779,45.12,raw.fuel_transactions_raw,FT-0000378,FT-0000378,36779.00,45.12,2026-05-29 14:00:10,VH-10236,118PN41VBU887K4W9,VH-10236,0,CLEAN
FT-0005567,2024-03-27 06:10:00,FSR3291,10236,44061,5.33,raw.fuel_transactions_raw,FT-0005567,FT-0005567,44061.00,5.33,2026-05-29 14:00:10,VH-10236,118PN41VBU887K4W9,VH-10236,0,CLEAN
FT-0006844,2025-09-07 15:05:00,FSR3291,10236,45906,11.87,raw.fuel_transactions_raw,FT-0006844,FT-0006844,45906.00,11.87,2026-05-29 14:00:10,VH-10236,118PN41VBU887K4W9,VH-10236,0,CLEAN
FT-0000646,2024-10-24 01:15:00,FSR3291,10236,36855,4.48,raw.fuel_transactions_raw,FT-0000646,FT-0000646,36855.00,4.48,2026-05-29 14:00:10,VH-10236,118PN41VBU887K4W9,VH-10236,0,CLEAN
FT-0005512,2025-02-02 17:15:00,FSR3291,10236,43793,17.32,raw.fuel_transactions_raw,FT-0005512,FT-0005512,43793.00,17.32,2026-05-29 14:00:10,VH-10236,118PN41VBU887K4W9,VH-10236,0,CLEAN
FT-0003355,2024-10-25 10:15:00,YTR0534,10238,20911,12.88,raw.fuel_transactions_raw,FT-0003355,FT-0003355,20911.00,12.88,2026-05-29 14:00:10,VH-10238,G1BT9JTUAF8N0STZ5,VH-10238,0,CLEAN
FT-0004604,2024-10-30 18:20:00,YTR0534,10238,23817,26.57,raw.fuel_transactions_raw,FT-0004604,FT-0004604,23817.00,26.57,2026-05-29 14:00:10,VH-10238,G1BT9JTUAF8N0STZ5,VH-10238,0,CLEAN
FT-0004420,2025-08-06 19:30:00,YTR0534,10238,23103,21.3,raw.fuel_transactions_raw,FT-0004420,FT-0004420,23103.00,21.30,2026-05-29 14:00:10,VH-10238,G1BT9JTUAF8N0STZ5,VH-10238,0,CLEAN
FT-0005357,2024-09-03 09:10:00,YTR0534,10238,25039,50.98,raw.fuel_transactions_raw,FT-0005357,FT-0005357,25039.00,50.98,2026-05-29 14:00:10,VH-10238,G1BT9JTUAF8N0STZ5,VH-10238,0,CLEAN
FT-0003525,2024-04-11 20:45:00,YTR0534,10238,21744,26.34,raw.fuel_transactions_raw,FT-0003525,FT-0003525,21744.00,26.34,2026-05-29 14:00:10,VH-10238,G1BT9JTUAF8N0STZ5,VH-10238,0,CLEAN
FT-0006934,2025-09-20 14:05:00,YTR0534,10238,27512,20.34,raw.fuel_transactions_raw,FT-0006934,FT-0006934,27512.00,20.34,2026-05-29 14:00:10,VH-10238,G1BT9JTUAF8N0STZ5,VH-10238,0,CLEAN
FT-0000584,2024-12-31 04:05:00,YTR0534,10238,19699,3.52,raw.fuel_transactions_raw,FT-0000584,FT-0000584,19699.00,3.52,2026-05-29 14:00:10,VH-10238,G1BT9JTUAF8N0STZ5,VH-10238,0,CLEAN
FT-0005500,2025-11-14 01:45:00,YTR0534,10238,25104,0.74,raw.fuel_transactions_raw,FT-0005500,FT-0005500,25104.00,0.74,2026-05-29 14:00:10,VH-10238,G1BT9JTUAF8N0STZ5,VH-10238,0,CLEAN
FT-0005972,2025-08-30 00:30:00,YTR0534,10238,25475,17.76,raw.fuel_transactions_raw,FT-0005972,FT-0005972,25475.00,17.76,2026-05-29 14:00:10,VH-10238,G1BT9JTUAF8N0STZ5,VH-10238,0,CLEAN
FT-0001791,2026-01-21 03:20:00,YTR0534,10238,20181,29.21,raw.fuel_transactions_raw,FT-0001791,FT-0001791,20181.00,29.21,2026-05-29 14:00:10,VH-10238,G1BT9JTUAF8N0STZ5,VH-10238,0,CLEAN
FT-0007818,2026-02-16 11:00:00,YTR0534,10238,28663,16.63,raw.fuel_transactions_raw,FT-0007818,FT-0007818,28663.00,16.63,2026-05-29 14:00:10,VH-10238,G1BT9JTUAF8N0STZ5,VH-10238,0,CLEAN
FT-0007803,2024-09-29 21:05:00,YTR0534,10238,27880,1.89,raw.fuel_transactions_raw,FT-0007803,FT-0007803,27880.00,1.89,2026-05-29 14:00:10,VH-10238,G1BT9JTUAF8N0STZ5,VH-10238,0,CLEAN
FT-0000211,2024-01-29 19:45:00,YTR0534,10238,18297,3.6,raw.fuel_transactions_raw,FT-0000211,FT-0000211,18297.00,3.60,2026-05-29 14:00:10,VH-10238,G1BT9JTUAF8N0STZ5,VH-10238,0,CLEAN
FT-0000553,2025-05-21 15:20:00,YTR0534,10238,18955,2.86,raw.fuel_transactions_raw,FT-0000553,FT-0000553,18955.00,2.86,2026-05-29 14:00:10,VH-10238,G1BT9JTUAF8N0STZ5,VH-10238,0,CLEAN
FT-0006593,2025-12-07 09:45:00,YTR0534,10238,26277,69.75,raw.fuel_transactions_raw,FT-0006593,FT-0006593,26277.00,69.75,2026-05-29 14:00:10,VH-10238,G1BT9JTUAF8N0STZ5,VH-10238,0,CLEAN
FT-0006497,2024-07-21 09:15:00,YTR0534,10238,25569,1.59,raw.fuel_transactions_raw,FT-0006497,FT-0006497,25569.00,1.59,2026-05-29 14:00:10,VH-10238,G1BT9JTUAF8N0STZ5,VH-10238,0,CLEAN
FT-0004623,2024-11-16 04:00:00,YTR0534,10238,24313,4.52,raw.fuel_transactions_raw,FT-0004623,FT-0004623,24313.00,4.52,2026-05-29 14:00:10,VH-10238,G1BT9JTUAF8N0STZ5,VH-10238,0,CLEAN
FT-0000131,2024-11-18 02:45:00,YTR0534,10238,17887,192.16,raw.fuel_transactions_raw,FT-0000131,FT-0000131,17887.00,192.16,2026-05-29 14:00:10,VH-10238,G1BT9JTUAF8N0STZ5,VH-10238,0,CLEAN
FT-0003621,2025-04-26 11:05:00,YTR0534,10238,22104,23.7,raw.fuel_transactions_raw,FT-0003621,FT-0003621,22104.00,23.70,2026-05-29 14:00:10,VH-10238,G1BT9JTUAF8N0STZ5,VH-10238,0,CLEAN
FT-0000034,2025-07-02 17:05:00,VPX3879,10375,34760,87.7,raw.fuel_transactions_raw,FT-0000034,FT-0000034,34760.00,87.70,2026-05-29 14:00:10,VH-10375,A4D7ST3B5AJ1UKHSX,VH-10375,0,CLEAN
FT-0007956,04/12/2026 04:00,VPX3879,10375,46758,12.47,raw.fuel_transactions_raw,FT-0007956,FT-0007956,46758.00,12.47,2026-05-29 14:00:10,VH-10375,A4D7ST3B5AJ1UKHSX,VH-10375,0,CLEAN
FT-0004267,2024-02-26 01:15:00,VPX3879,10375,42084,4.82,raw.fuel_transactions_raw,FT-0004267,FT-0004267,42084.00,4.82,2026-05-29 14:00:10,VH-10375,A4D7ST3B5AJ1UKHSX,VH-10375,0,CLEAN
FT-0000225,2024-08-15 07:05:00,JOO9405,10375,35520,11.63,raw.fuel_transactions_raw,FT-0000225,FT-0000225,35520.00,11.63,2026-05-29 14:00:10,VH-10375,A4D7ST3B5AJ1UKHSX,VH-10375,0,CLEAN
FT-0000375,2025-02-28 08:20:00,VPX3879,10375,37023,22.61,raw.fuel_transactions_raw,FT-0000375,FT-0000375,37023.00,22.61,2026-05-29 14:00:10,VH-10375,A4D7ST3B5AJ1UKHSX,VH-10375,0,CLEAN
FT-0006364,2024-10-21 10:15:00,VPX3879,10375,43875,17.49,raw.fuel_transactions_raw,FT-0006364,FT-0006364,43875.00,17.49,2026-05-29 14:00:10,VH-10375,A4D7ST3B5AJ1UKHSX,VH-10375,0,CLEAN
FT-0000442,2024-06-14 15:45:00,VPX3879,10375,37428,21.19,raw.fuel_transactions_raw,FT-0000442,FT-0000442,37428.00,21.19,2026-05-29 14:00:10,VH-10375,A4D7ST3B5AJ1UKHSX,VH-10375,0,CLEAN
FT-0001588,2025-03-12 09:00:00,VPX3879,10375,39831,7.53,raw.fuel_transactions_raw,FT-0001588,FT-0001588,39831.00,7.53,2026-05-29 14:00:10,VH-10375,A4D7ST3B5AJ1UKHSX,VH-10375,0,CLEAN
FT-0001029,2024-12-04 23:15:00,VPX3879,10375,39124,3.65,raw.fuel_transactions_raw,FT-0001029,FT-0001029,39124.00,3.65,2026-05-29 14:00:10,VH-10375,A4D7ST3B5AJ1UKHSX,VH-10375,0,CLEAN
FT-0000487,2024-02-07 23:00:00,VPX3879,10375,38631,19.78,raw.fuel_transactions_raw,FT-0000487,FT-0000487,38631.00,19.78,2026-05-29 14:00:10,VH-10375,A4D7ST3B5AJ1UKHSX,VH-10375,0,CLEAN
FT-0000050,2024-02-29 06:20:00,VPX3879,10375,34899,0,raw.fuel_transactions_raw,FT-0000050,FT-0000050,34899.00,0.00,2026-05-29 14:00:10,VH-10375,A4D7ST3B5AJ1UKHSX,VH-10375,0,CLEAN
FT-0000890,2026-02-11 01:05:00,VPX3879,10375,39009,3.45,raw.fuel_transactions_raw,FT-0000890,FT-0000890,39009.00,3.45,2026-05-29 14:00:10,VH-10375,A4D7ST3B5AJ1UKHSX,VH-10375,0,CLEAN
FT-0005804,2024-02-13 21:45:00,VPX3879,10375,43052,4.19,raw.fuel_transactions_raw,FT-0005804,FT-0005804,43052.00,4.19,2026-05-29 14:00:10,VH-10375,A4D7ST3B5AJ1UKHSX,VH-10375,0,CLEAN
FT-0001878,06/12/2025 21:10,VPX3879,10375,40478,5.08,raw.fuel_transactions_raw,FT-0001878,FT-0001878,40478.00,5.08,2026-05-29 14:00:10,VH-10375,A4D7ST3B5AJ1UKHSX,VH-10375,0,CLEAN
FT-0004160,2025-12-29 06:30:00,VPX3879,10375,41880,3.37,raw.fuel_transactions_raw,FT-0004160,FT-0004160,41880.00,3.37,2026-05-29 14:00:10,VH-10375,A4D7ST3B5AJ1UKHSX,VH-10375,0,CLEAN
FT-0002570,2025-01-29 13:00:00,VPX3879,10375,40659,1.39,raw.fuel_transactions_raw,FT-0002570,FT-0002570,40659.00,1.39,2026-05-29 14:00:10,VH-10375,A4D7ST3B5AJ1UKHSX,VH-10375,0,CLEAN
FT-0000483,2024-06-06 20:30:00,VPX3879,10375,38243,23.17,raw.fuel_transactions_raw,FT-0000483,FT-0000483,38243.00,23.17,2026-05-29 14:00:10,VH-10375,A4D7ST3B5AJ1UKHSX,VH-10375,0,CLEAN
FT-0007518,2024-01-25 21:00:00,VPX3879,10375,44698,5.61,raw.fuel_transactions_raw,FT-0007518,FT-0007518,44698.00,5.61,2026-05-29 14:00:10,VH-10375,A4D7ST3B5AJ1UKHSX,VH-10375,0,CLEAN
FT-0003533,2024-11-04 22:05:00,VPX3879,10375,41831,46.46,raw.fuel_transactions_raw,FT-0003533,FT-0003533,41831.00,46.46,2026-05-29 14:00:10,VH-10375,A4D7ST3B5AJ1UKHSX,VH-10375,0,CLEAN
FT-0001861,2024-02-09 21:20:00,VPX3879,10375,39870,1.8,raw.fuel_transactions_raw,FT-0001861,FT-0001861,39870.00,1.80,2026-05-29 14:00:10,VH-10375,A4D7ST3B5AJ1UKHSX,VH-10375,0,CLEAN
FT-0006808,2025-06-25 02:05:00,VPX3879,10375,44341,14.89,raw.fuel_transactions_raw,FT-0006808,FT-0006808,44341.00,14.89,2026-05-29 14:00:10,VH-10375,A4D7ST3B5AJ1UKHSX,VH-10375,0,CLEAN
FT-0000360,2024-02-15 18:10:00,VPX3879,10375,36182,12.7,raw.fuel_transactions_raw,FT-0000360,FT-0000360,36182.00,12.70,2026-05-29 14:00:10,VH-10375,A4D7ST3B5AJ1UKHSX,VH-10375,0,CLEAN
FT-0007914,2024-05-29 09:15:00,VPX3879,10375,45861,8.25,raw.fuel_transactions_raw,FT-0007914,FT-0007914,45861.00,8.25,2026-05-29 14:00:10,VH-10375,A4D7ST3B5AJ1UKHSX,VH-10375,0,CLEAN
FT-0002851,2024-01-13 04:45:00,XMK3704,10361,41340,9.59,raw.fuel_transactions_raw,FT-0002851,FT-0002851,41340.00,9.59,2026-05-29 14:00:10,VH-10361,F5U28NFH805D1G37X,VH-10361,0,CLEAN
FT-0007520,2026-01-20 22:15:00,XMK3704,10361,41440,10.23,raw.fuel_transactions_raw,FT-0007520,FT-0007520,41440.00,10.23,2026-05-29 14:00:10,VH-10361,F5U28NFH805D1G37X,VH-10361,0,CLEAN
FT-0006205,2025-08-02 12:05:00,XMK3704,10361,39943,11.63,raw.fuel_transactions_raw,FT-0006205,FT-0006205,39943.00,11.63,2026-05-29 14:00:10,VH-10361,F5U28NFH805D1G37X,VH-10361,0,CLEAN
FT-0000677,02/15/2024 00:20,XMK3704,10361,39867,20.7,raw.fuel_transactions_raw,FT-0000677,FT-0000677,39867.00,20.70,2026-05-29 14:00:10,VH-10361,F5U28NFH805D1G37X,VH-10361,0,CLEAN
FT-0000334,2025-04-12 19:10:00,XMK3704,10361,39024,55.42,raw.fuel_transactions_raw,FT-0000334,FT-0000334,39024.00,55.42,2026-05-29 14:00:10,VH-10361,F5U28NFH805D1G37X,VH-10361,0,CLEAN
FT-0001592,2026-03-27 22:45:00,XMK3704,10361,39925,0.47,raw.fuel_transactions_raw,FT-0001592,FT-0001592,39925.00,0.47,2026-05-29 14:00:10,VH-10361,F5U28NFH805D1G37X,VH-10361,0,CLEAN
FT-0007370,2025-09-06 12:05:00,XMK3704,10361,40852,4.91,raw.fuel_transactions_raw,FT-0007370,FT-0007370,40852.00,4.91,2026-05-29 14:00:10,VH-10361,F5U28NFH805D1G37X,VH-10361,0,CLEAN
FT-0003600,2024-12-10 02:30:00,XMK3704,10361,38776,2.45,raw.fuel_transactions_raw,FT-0003600,FT-0003600,38776.00,2.45,2026-05-29 14:00:10,VH-10361,F5U28NFH805D1G37X,VH-10361,0,CLEAN
FT-0005102,2025-04-10 03:30:00,XMK3704,10361,39615,5.4,raw.fuel_transactions_raw,FT-0005102,FT-0005102,39615.00,5.40,2026-05-29 14:00:10,VH-10361,F5U28NFH805D1G37X,VH-10361,0,CLEAN
FT-0000512,2025-12-02 16:45:00,XMK3704,10361,39278,4.39,raw.fuel_transactions_raw,FT-0000512,FT-0000512,39278.00,4.39,2026-05-29 14:00:10,VH-10361,F5U28NFH805D1G37X,VH-10361,0,CLEAN
FT-0000231,2024-09-28 02:00:00,XMK3704,10361,38185,14.64,raw.fuel_transactions_raw,FT-0000231,FT-0000231,38185.00,14.64,2026-05-29 14:00:10,VH-10361,F5U28NFH805D1G37X,VH-10361,0,CLEAN
FT-0007698,2024-11-01 10:30:00,XMK3704,10361,42598,56.12,raw.fuel_transactions_raw,FT-0007698,FT-0007698,42598.00,56.12,2026-05-29 14:00:10,VH-10361,F5U28NFH805D1G37X,VH-10361,0,CLEAN
FT-0006849,2025-06-07 18:05:00,XMK3704,10361,40385,1.7,raw.fuel_transactions_raw,FT-0006849,FT-0006849,40385.00,1.70,2026-05-29 14:00:10,VH-10361,F5U28NFH805D1G37X,VH-10361,0,CLEAN
FT-0004887,2025-07-10 04:30:00,XMK3704,10361,38962,35.36,raw.fuel_transactions_raw,FT-0004887,FT-0004887,38962.00,35.36,2026-05-29 14:00:10,VH-10361,F5U28NFH805D1G37X,VH-10361,0,CLEAN
FT-0006221,2024-11-23 00:30:00,XMK3704,10361,40069,3.94,raw.fuel_transactions_raw,FT-0006221,FT-0006221,40069.00,3.94,2026-05-29 14:00:10,VH-10361,F5U28NFH805D1G37X,VH-10361,0,CLEAN
FT-0004640,2025-09-10 06:10:00,LYU4876,10049,30877,71.38,raw.fuel_transactions_raw,FT-0004640,FT-0004640,30877.00,71.38,2026-05-29 14:00:10,VH-10049,ZGKPSRFUMZ5HYB2S0,VH-10049,0,CLEAN
FT-0001376,2025-03-24 19:15:00,LYU4876,10049,"",59.42,raw.fuel_transactions_raw,FT-0001376,FT-0001376,0.00,59.42,2026-05-29 14:00:10,VH-10049,ZGKPSRFUMZ5HYB2S0,VH-10049,0,CLEAN
FT-0005881,2024-02-18 14:20:00,LYU4876,10049,31856,2.29,raw.fuel_transactions_raw,FT-0005881,FT-0005881,31856.00,2.29,2026-05-29 14:00:10,VH-10049,ZGKPSRFUMZ5HYB2S0,VH-10049,0,CLEAN
FT-0004084,2025-06-21 09:15:00,LYU4876,10049,30244,33.18,raw.fuel_transactions_raw,FT-0004084,FT-0004084,30244.00,33.18,2026-05-29 14:00:10,VH-10049,ZGKPSRFUMZ5HYB2S0,VH-10049,0,CLEAN
FT-0004045,2025-09-09 11:45:00,LYU4876,10049,28808,32.03,raw.fuel_transactions_raw,FT-0004045,FT-0004045,28808.00,32.03,2026-05-29 14:00:10,VH-10049,ZGKPSRFUMZ5HYB2S0,VH-10049,0,CLEAN
FT-0001974,2025-12-28 07:15:00,LYU4876,10049,23009,45.74,raw.fuel_transactions_raw,FT-0001974,FT-0001974,23009.00,45.74,2026-05-29 14:00:10,VH-10049,ZGKPSRFUMZ5HYB2S0,VH-10049,0,CLEAN
FT-0002685,2026-04-23 18:30:00,LYU4876,10049,23948,24.35,raw.fuel_transactions_raw,FT-0002685,FT-0002685,23948.00,24.35,2026-05-29 14:00:10,VH-10049,ZGKPSRFUMZ5HYB2S0,VH-10049,0,CLEAN
FT-0006531,2024-10-26 18:30:00,LYU4876,10049,32552,16.36,raw.fuel_transactions_raw,FT-0006531,FT-0006531,32552.00,16.36,2026-05-29 14:00:10,VH-10049,ZGKPSRFUMZ5HYB2S0,VH-10049,0,CLEAN
FT-0003047,2025-06-27 15:15:00,LYU4876,10049,25227,6.37,raw.fuel_transactions_raw,FT-0003047,FT-0003047,25227.00,6.37,2026-05-29 14:00:10,VH-10049,ZGKPSRFUMZ5HYB2S0,VH-10049,0,CLEAN
FT-0000690,04/21/2025 20:20,LYU4876,10049,18875,0,raw.fuel_transactions_raw,FT-0000690,FT-0000690,18875.00,0.00,2026-05-29 14:00:10,VH-10049,ZGKPSRFUMZ5HYB2S0,VH-10049,0,CLEAN
FT-0002519,2025-10-04 21:10:00,LYU4876,10049,23197,4.78,raw.fuel_transactions_raw,FT-0002519,FT-0002519,23197.00,4.78,2026-05-29 14:00:10,VH-10049,ZGKPSRFUMZ5HYB2S0,VH-10049,0,CLEAN
FT-0005548,2025-02-26 00:15:00,LYU4876,10049,31356,3.35,raw.fuel_transactions_raw,FT-0005548,FT-0005548,31356.00,3.35,2026-05-29 14:00:10,VH-10049,ZGKPSRFUMZ5HYB2S0,VH-10049,0,CLEAN
FT-0000741,2024-04-13 22:00:00,LYU4876,10049,19438,9.61,raw.fuel_transactions_raw,FT-0000741,FT-0000741,19438.00,9.61,2026-05-29 14:00:10,VH-10049,ZGKPSRFUMZ5HYB2S0,VH-10049,0,CLEAN
FT-0003153,2024-04-23 10:30:00,LYU4876,10049,26372,72.95,raw.fuel_transactions_raw,FT-0003153,FT-0003153,26372.00,72.95,2026-05-29 14:00:10,VH-10049,ZGKPSRFUMZ5HYB2S0,VH-10049,0,CLEAN
FT-0000991,2024-09-06 22:00:00,LYU4876,10049,20116,11.81,raw.fuel_transactions_raw,FT-0000991,FT-0000991,20116.00,11.81,2026-05-29 14:00:10,VH-10049,ZGKPSRFUMZ5HYB2S0,VH-10049,0,CLEAN
FT-0006251,2025-01-27 04:05:00,LYU4876,10049,32086,37.1,raw.fuel_transactions_raw,FT-0006251,FT-0006251,32086.00,37.10,2026-05-29 14:00:10,VH-10049,ZGKPSRFUMZ5HYB2S0,VH-10049,0,CLEAN
FT-0008000,2024-01-24 00:30:00,LYU4876,10049,33726,3.55,raw.fuel_transactions_raw,FT-0008000,FT-0008000,33726.00,3.55,2026-05-29 14:00:10,VH-10049,ZGKPSRFUMZ5HYB2S0,VH-10049,0,CLEAN
FT-0002934,2025-01-12 16:05:00,LYU4876,10049,24620,16.81,raw.fuel_transactions_raw,FT-0002934,FT-0002934,24620.00,16.81,2026-05-29 14:00:10,VH-10049,ZGKPSRFUMZ5HYB2S0,VH-10049,0,CLEAN
FT-0001349,2024-05-18 23:10:00,DJU0422,10049,21251,13.8,raw.fuel_transactions_raw,FT-0001349,FT-0001349,21251.00,13.80,2026-05-29 14:00:10,VH-10049,ZGKPSRFUMZ5HYB2S0,VH-10049,0,CLEAN
FT-0001773,2025-01-15 11:05:00,LYU4876,10049,22536,1.11,raw.fuel_transactions_raw,FT-0001773,FT-0001773,22536.00,1.11,2026-05-29 14:00:10,VH-10049,ZGKPSRFUMZ5HYB2S0,VH-10049,0,CLEAN
FT-0000563,2025-06-03 09:20:00,LYU4876,10049,18141,23.1,raw.fuel_transactions_raw,FT-0000563,FT-0000563,18141.00,23.10,2026-05-29 14:00:10,VH-10049,ZGKPSRFUMZ5HYB2S0,VH-10049,0,CLEAN
FT-0001665,2025-04-28 12:10:00,LYU4876,10049,22477,13.58,raw.fuel_transactions_raw,FT-0001665,FT-0001665,22477.00,13.58,2026-05-29 14:00:10,VH-10049,ZGKPSRFUMZ5HYB2S0,VH-10049,0,CLEAN
FT-0003394,2024-11-24 13:05:00,XGE3310,10049,27504,14.41,raw.fuel_transactions_raw,FT-0003394,FT-0003394,27504.00,14.41,2026-05-29 14:00:10,VH-10049,ZGKPSRFUMZ5HYB2S0,VH-10049,0,CLEAN
FT-0001027,2024-04-29 22:15:00,LYU4876,10049,20589,22.95,raw.fuel_transactions_raw,FT-0001027,FT-0001027,20589.00,22.95,2026-05-29 14:00:10,VH-10049,ZGKPSRFUMZ5HYB2S0,VH-10049,0,CLEAN
FT-0007689,2024-01-27 16:15:00,LYU4876,10049,33226,4.21,raw.fuel_transactions_raw,FT-0007689,FT-0007689,33226.00,4.21,2026-05-29 14:00:10,VH-10049,ZGKPSRFUMZ5HYB2S0,VH-10049,0,CLEAN
FT-0001423,2025-09-23 20:05:00,JGJ7368,10332,26584,19.6,raw.fuel_transactions_raw,FT-0001423,FT-0001423,26584.00,19.60,2026-05-29 14:00:10,VH-10332,608H7WWN99332ELTR,VH-10332,0,CLEAN
FT-0007199,2024-06-29 04:00:00,WSP6312,10332,36825,27.94,raw.fuel_transactions_raw,FT-0007199,FT-0007199,36825.00,27.94,2026-05-29 14:00:10,VH-10332,608H7WWN99332ELTR,VH-10332,0,CLEAN
FT-0003046,2024-12-17 13:45:00,WSP6312,10332,30183,13.19,raw.fuel_transactions_raw,FT-0003046,FT-0003046,30183.00,13.19,2026-05-29 14:00:10,VH-10332,608H7WWN99332ELTR,VH-10332,0,CLEAN
