source_table,source_record_id,issue_type,issue_category,severity,issue_description,raw_value,suggested_action,created_at,resolution_path,review_status,assigned_to,review_notes,resolved_at,exception_title
raw.fuel_transactions_raw,FT-0005531,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: EYS5724,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0005531
raw.fuel_transactions_raw,FT-0005735,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: QGL6636,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0005735
raw.fuel_transactions_raw,FT-0005779,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: HGB1368,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0005779
raw.fuel_transactions_raw,FT-0005796,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: TQF0063,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0005796
raw.fuel_transactions_raw,FT-0005833,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: TES6102,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0005833
raw.fuel_transactions_raw,FT-0005876,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: NFK9745,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0005876
raw.fuel_transactions_raw,FT-0005940,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: XEV3495,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0005940
raw.fuel_transactions_raw,FT-0006071,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: UUF1767,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0006071
raw.fuel_transactions_raw,FT-0006345,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: WBR0650,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0006345
raw.fuel_transactions_raw,FT-0006503,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: ZIK8530,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0006503
raw.fuel_transactions_raw,FT-0006504,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: CKG5975,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0006504
raw.fuel_transactions_raw,FT-0006601,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: IQB9979,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0006601
raw.fuel_transactions_raw,FT-0006606,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: LPP9274,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0006606
raw.fuel_transactions_raw,FT-0006663,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: LYN0149,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0006663
raw.fuel_transactions_raw,FT-0006742,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: NIP7881,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0006742
raw.fuel_transactions_raw,FT-0006781,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: SVE5872,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0006781
raw.fuel_transactions_raw,FT-0006953,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: NIP7881,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0006953
raw.fuel_transactions_raw,FT-0006977,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: HNS0884,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0006977
raw.fuel_transactions_raw,FT-0007069,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: OAF5532,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0007069
raw.fuel_transactions_raw,FT-0007299,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: ZAL5824,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0007299
raw.fuel_transactions_raw,FT-0007361,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: URK7079,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0007361
raw.fuel_transactions_raw,FT-0007376,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: ZBP8835,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0007376
raw.fuel_transactions_raw,FT-0007423,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: VYT2091,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0007423
raw.fuel_transactions_raw,FT-0007555,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: JGJ8528,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0007555
raw.fuel_transactions_raw,FT-0007584,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: IGU3639,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0007584
raw.fuel_transactions_raw,FT-0007725,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: UHO1449,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0007725
raw.fuel_transactions_raw,FT-0007727,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: NIP7881,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0007727
raw.fuel_transactions_raw,FT-0007741,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: ZZG6544,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0007741
raw.fuel_transactions_raw,FT-0007773,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: DKC1754,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0007773
raw.fuel_transactions_raw,FT-0007920,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: EXJ8115,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0007920
raw.fuel_transactions_raw,FT-0000010,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: MBD4205,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0000010
raw.fuel_transactions_raw,FT-0000108,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: TKX3597,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0000108
raw.fuel_transactions_raw,FT-0000188,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: JIW8343,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0000188
raw.fuel_transactions_raw,FT-0000197,Missing vehicle reference,Completeness,High,"Fuel transaction is missing Asset No, limiting vehicle-level reporting.",Asset No: ; Registration: AXN5145,"Attempt registration-based match. If no confident match exists, quarantine for review.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Missing vehicle reference | raw.fuel_transactions_raw | FT-0000197
