assessment_id,assessment_date_raw,vehicle_id,registration_no,mileage_raw,odometer_reading_raw,last_service_date_raw,source_table,source_record_id,clean_assessment_key,clean_mileage,clean_odometer_reading,alteryx_processed_at,vin,clean_vehicle_key,has_review_required_exception,clean_record_status
CA-000246,2025-06-28,VH-10166,GBU2244,118422,118175,2025-01-23,raw.fleet_condition_assessment_raw,CA-000246,CA-000246,118422,118175,2026-05-29 14:00:10,KY161K1WUEELCNF3B,VH-10166,0,CLEAN
CA-000964,2024-10-08,VH-10166,GBU2244,121063,121327,2024-10-04,raw.fleet_condition_assessment_raw,CA-000964,CA-000964,121063,121327,2026-05-29 14:00:10,KY161K1WUEELCNF3B,VH-10166,0,CLEAN
CA-001228,2026-02-27,VH-10247,FUT2003,64190,64135,2025-10-24,raw.fleet_condition_assessment_raw,CA-001228,CA-001228,64190,64135,2026-05-29 14:00:10,M24VP8CV0KE4W18NX,VH-10247,0,CLEAN
CA-001391,2025-10-22,VH-10247,JJQ3996,59359,71395,2024-12-20,raw.fleet_condition_assessment_raw,CA-001391,CA-001391,59359,71395,2026-05-29 14:00:10,M24VP8CV0KE4W18NX,VH-10247,0,CLEAN
CA-000234,2025-12-07,VH-10247,FUT2003,62192,69070,2025-04-12,raw.fleet_condition_assessment_raw,CA-000234,CA-000234,62192,69070,2026-05-29 14:00:10,M24VP8CV0KE4W18NX,VH-10247,0,CLEAN
CA-001287,2024-05-26,VH-10247,FUT2003,58743,71275,2023-07-24,raw.fleet_condition_assessment_raw,CA-001287,CA-001287,58743,71275,2026-05-29 14:00:10,M24VP8CV0KE4W18NX,VH-10247,0,CLEAN
CA-001442,2026-01-17,VH-10211,YOS1930,105593,119207,2025-04-30,raw.fleet_condition_assessment_raw,CA-001442,CA-001442,105593,119207,2026-05-29 14:00:10,RKGRGW2NNGNJ2WWR1,VH-10211,0,CLEAN
CA-000926,2024-02-10,VH-10211,YOS1930,104959,112183,2024-02-06,raw.fleet_condition_assessment_raw,CA-000926,CA-000926,104959,112183,2026-05-29 14:00:10,RKGRGW2NNGNJ2WWR1,VH-10211,0,CLEAN
CA-000179,08/09/2025,VH-10111,VZD3750,139754,144834,2024-07-06,raw.fleet_condition_assessment_raw,CA-000179,CA-000179,139754,144834,2026-05-29 14:00:10,CZL69LWLC0Y6F3FYC,VH-10111,0,CLEAN
CA-000977,2024-02-26,VH-10111,VZD3750,140985,140956,2023-10-01,raw.fleet_condition_assessment_raw,CA-000977,CA-000977,140985,140956,2026-05-29 14:00:10,CZL69LWLC0Y6F3FYC,VH-10111,0,CLEAN
CA-001178,2024-10-31,VH-10086,DBK6805,187349,206450,2024-04-23,raw.fleet_condition_assessment_raw,CA-001178,CA-001178,187349,206450,2026-05-29 14:00:10,JKT3YF4MMP5BNAGTF,VH-10086,0,CLEAN
CA-001329,2024-07-20,VH-10086,DBK6805,184853,184974,2023-06-09,raw.fleet_condition_assessment_raw,CA-001329,CA-001329,184853,184974,2026-05-29 14:00:10,JKT3YF4MMP5BNAGTF,VH-10086,0,CLEAN
CA-000881,2025-02-14,VH-10379,OOI3784,56438,73977,2024-06-30,raw.fleet_condition_assessment_raw,CA-000881,CA-000881,56438,73977,2026-05-29 14:00:10,3LGR8ZT937SLHUWRN,VH-10379,0,CLEAN
CA-000892,06/25/2025,VH-10379,OOI3784,56526,79343,2025-05-01,raw.fleet_condition_assessment_raw,CA-000892,CA-000892,56526,79343,2026-05-29 14:00:10,3LGR8ZT937SLHUWRN,VH-10379,0,CLEAN
CA-000394,2025-01-17,VH-10379,OOI3784,56854,56754,2024-02-05,raw.fleet_condition_assessment_raw,CA-000394,CA-000394,56854,56754,2026-05-29 14:00:10,3LGR8ZT937SLHUWRN,VH-10379,0,CLEAN
CA-001000,2024-04-22,VH-10379,OOI3784,54188,54115,2023-09-14,raw.fleet_condition_assessment_raw,CA-001000,CA-001000,54188,54115,2026-05-29 14:00:10,3LGR8ZT937SLHUWRN,VH-10379,0,CLEAN
CA-001364,2025-09-05,VH-10379,OOI3784,56815,62448,2025-03-01,raw.fleet_condition_assessment_raw,CA-001364,CA-001364,56815,62448,2026-05-29 14:00:10,3LGR8ZT937SLHUWRN,VH-10379,0,CLEAN
CA-000247,2024-07-21,VH-10303,CFM2646,256285,256137,2023-07-07,raw.fleet_condition_assessment_raw,CA-000247,CA-000247,256285,256137,2026-05-29 14:00:10,KH03V9ZULN0384NFW,VH-10303,0,CLEAN
CA-001469,2025-09-08,VH-10303,CFM2646,256286,256313,2024-10-21,raw.fleet_condition_assessment_raw,CA-001469,CA-001469,256286,256313,2026-05-29 14:00:10,KH03V9ZULN0384NFW,VH-10303,0,CLEAN
CA-001370,2025-01-28,VH-10328,CXF5413,14117,32065,2024-11-30,raw.fleet_condition_assessment_raw,CA-001370,CA-001370,14117,32065,2026-05-29 14:00:10,Y2GGT07AZ8EBBUWYS,VH-10328,0,CLEAN
CA-001040,2024-05-11,VH-10328,CXF5413,12345,21679,2024-03-26,raw.fleet_condition_assessment_raw,CA-001040,CA-001040,12345,21679,2026-05-29 14:00:10,Y2GGT07AZ8EBBUWYS,VH-10328,0,CLEAN
CA-000868,2025-06-05,VH-10328,CXF5413,13762,38246,2024-11-13,raw.fleet_condition_assessment_raw,CA-000868,CA-000868,13762,38246,2026-05-29 14:00:10,Y2GGT07AZ8EBBUWYS,VH-10328,0,CLEAN
CA-001244,02/26/2026,VH-10287,BWO9318,196741,196621,2025-01-27,raw.fleet_condition_assessment_raw,CA-001244,CA-001244,196741,196621,2026-05-29 14:00:10,FNZPSU53SXS86BYL2,VH-10287,0,CLEAN
CA-000854,2024-03-05,VH-10269,BLI2196,188093,205363,2023-11-03,raw.fleet_condition_assessment_raw,CA-000854,CA-000854,188093,205363,2026-05-29 14:00:10,EGW26A15RBDZ462RH,VH-10269,0,CLEAN
CA-001487,2026-04-19,VH-10269,BLI2196,184362,207524,2026-04-17,raw.fleet_condition_assessment_raw,CA-001487,CA-001487,184362,207524,2026-05-29 14:00:10,EGW26A15RBDZ462RH,VH-10269,0,CLEAN
CA-001171,2024-04-26,VH-10269,BLI2196,188590,195362,2023-08-17,raw.fleet_condition_assessment_raw,CA-001171,CA-001171,188590,195362,2026-05-29 14:00:10,EGW26A15RBDZ462RH,VH-10269,0,CLEAN
CA-001176,2024-08-26,VH-10392,FIR0649,167654,188037,2024-07-18,raw.fleet_condition_assessment_raw,CA-001176,CA-001176,167654,188037,2026-05-29 14:00:10,V439NVFNL34LMDXU1,VH-10392,0,CLEAN
CA-001467,2025-11-21,VH-10392,FIR0649,165304,172213,2025-10-02,raw.fleet_condition_assessment_raw,CA-001467,CA-001467,165304,172213,2026-05-29 14:00:10,V439NVFNL34LMDXU1,VH-10392,0,CLEAN
CA-001223,02/13/2025,VH-10242,ROG2722,21617,36761,2024-10-12,raw.fleet_condition_assessment_raw,CA-001223,CA-001223,21617,36761,2026-05-29 14:00:10,CTEJF0VY656U4SVLK,VH-10242,0,CLEAN
CA-000111,2025-04-18,VH-10242,ROG2722,13708,23074,04/10/2024,raw.fleet_condition_assessment_raw,CA-000111,CA-000111,13708,23074,2026-05-29 14:00:10,CTEJF0VY656U4SVLK,VH-10242,0,CLEAN
CA-000797,2025-07-28,VH-10242,ROG2722,14155,30788,2024-10-21,raw.fleet_condition_assessment_raw,CA-000797,CA-000797,14155,30788,2026-05-29 14:00:10,CTEJF0VY656U4SVLK,VH-10242,0,CLEAN
CA-000722,2025-09-18,VH-10242,ROG2722,18721,32927,08/20/2025,raw.fleet_condition_assessment_raw,CA-000722,CA-000722,18721,32927,2026-05-29 14:00:10,CTEJF0VY656U4SVLK,VH-10242,0,CLEAN
CA-001463,10/26/2025,VH-10183,XTI9471,46656,46608,2025-02-21,raw.fleet_condition_assessment_raw,CA-001463,CA-001463,46656,46608,2026-05-29 14:00:10,A0HZTR3J9YRR7LU3V,VH-10183,0,CLEAN
CA-000614,2024-10-07,VH-10076,OAF5532,177922,185728,2024-05-10,raw.fleet_condition_assessment_raw,CA-000614,CA-000614,177922,185728,2026-05-29 14:00:10,KUM4S6SULRUAKR2T8,VH-10076,0,CLEAN
CA-000360,2025-03-21,VH-10076,OAF5532,184961,195682,2025-02-07,raw.fleet_condition_assessment_raw,CA-000360,CA-000360,184961,195682,2026-05-29 14:00:10,KUM4S6SULRUAKR2T8,VH-10076,0,CLEAN
CA-001253,2025-08-04,VH-10076,OAF5532,184855,184957,01/13/2025,raw.fleet_condition_assessment_raw,CA-001253,CA-001253,184855,184957,2026-05-29 14:00:10,KUM4S6SULRUAKR2T8,VH-10076,0,CLEAN
CA-000777,2024-02-21,VH-10076,SEK6562,182324,182430,2023-11-30,raw.fleet_condition_assessment_raw,CA-000777,CA-000777,182324,182430,2026-05-29 14:00:10,KUM4S6SULRUAKR2T8,VH-10076,0,CLEAN
CA-000032,2026-01-13,VH-10119,ZQF8751,260161,266716,2025-02-20,raw.fleet_condition_assessment_raw,CA-000032,CA-000032,260161,266716,2026-05-29 14:00:10,ASWBWJVH08S8XTP7S,VH-10119,0,CLEAN
CA-000789,2024-12-13,VH-10119,ZQF8751,261170,279167,2024-09-02,raw.fleet_condition_assessment_raw,CA-000789,CA-000789,261170,279167,2026-05-29 14:00:10,ASWBWJVH08S8XTP7S,VH-10119,0,CLEAN
CA-000250,2024-10-22,VH-10219,XJC4753,155392,155303,2024-02-09,raw.fleet_condition_assessment_raw,CA-000250,CA-000250,155392,155303,2026-05-29 14:00:10,TV1MYVCMZ1F8EANNS,VH-10219,0,CLEAN
CA-000505,2024-07-18,VH-10219,XJC4753,152843,169363,2023-09-08,raw.fleet_condition_assessment_raw,CA-000505,CA-000505,152843,169363,2026-05-29 14:00:10,TV1MYVCMZ1F8EANNS,VH-10219,0,CLEAN
CA-000951,2024-06-08,VH-10219,XJC4753,157471,170274,04/17/2023,raw.fleet_condition_assessment_raw,CA-000951,CA-000951,157471,170274,2026-05-29 14:00:10,TV1MYVCMZ1F8EANNS,VH-10219,0,CLEAN
CA-000812,2025-02-07,VH-10219,XJC4753,160131,180949,2024-11-01,raw.fleet_condition_assessment_raw,CA-000812,CA-000812,160131,180949,2026-05-29 14:00:10,TV1MYVCMZ1F8EANNS,VH-10219,0,CLEAN
CA-001095,2025-02-22,VH-10106,NSE2461,54925,69857,2024-08-06,raw.fleet_condition_assessment_raw,CA-001095,CA-001095,54925,69857,2026-05-29 14:00:10,NJ5TDTSY89JA53XH2,VH-10106,0,CLEAN
CA-001115,2025-05-15,VH-10106,NSE2461,58832,65056,2024-05-25,raw.fleet_condition_assessment_raw,CA-001115,CA-001115,58832,65056,2026-05-29 14:00:10,NJ5TDTSY89JA53XH2,VH-10106,0,CLEAN
CA-000119,2024-06-24,VH-10106,GEF3172,62417,62247,2023-12-27,raw.fleet_condition_assessment_raw,CA-000119,CA-000119,62417,62247,2026-05-29 14:00:10,NJ5TDTSY89JA53XH2,VH-10106,0,CLEAN
CA-000778,2024-10-30,VH-10106,NSE2461,55397,77081,2024-02-18,raw.fleet_condition_assessment_raw,CA-000778,CA-000778,55397,77081,2026-05-29 14:00:10,NJ5TDTSY89JA53XH2,VH-10106,0,CLEAN
CA-001110,2024-01-18,VH-10135,JQQ8138,103450,127323,2023-05-26,raw.fleet_condition_assessment_raw,CA-001110,CA-001110,103450,127323,2026-05-29 14:00:10,37Y7TP6L8J4P423T2,VH-10135,0,CLEAN
CA-000138,2025-08-18,VH-10135,JQQ8138,105751,105472,2024-12-10,raw.fleet_condition_assessment_raw,CA-000138,CA-000138,105751,105472,2026-05-29 14:00:10,37Y7TP6L8J4P423T2,VH-10135,0,CLEAN
CA-001086,2025-01-16,VH-10135,JQQ8138,105714,105498,2024-05-25,raw.fleet_condition_assessment_raw,CA-001086,CA-001086,105714,105498,2026-05-29 14:00:10,37Y7TP6L8J4P423T2,VH-10135,0,CLEAN
CA-000362,2024-11-18,VH-10135,JQQ8138,104805,104932,2023-11-03,raw.fleet_condition_assessment_raw,CA-000362,CA-000362,104805,104932,2026-05-29 14:00:10,37Y7TP6L8J4P423T2,VH-10135,0,CLEAN
CA-001304,2024-04-25,VH-10387,RYH9066,115483,115493,2024-04-11,raw.fleet_condition_assessment_raw,CA-001304,CA-001304,115483,115493,2026-05-29 14:00:10,X1BB9UGRWVMTSYVVB,VH-10387,0,CLEAN
CA-000830,2024-03-02,VH-10387,RYH9066,112969,126680,2023-12-08,raw.fleet_condition_assessment_raw,CA-000830,CA-000830,112969,126680,2026-05-29 14:00:10,X1BB9UGRWVMTSYVVB,VH-10387,0,CLEAN
CA-000744,2024-06-30,VH-10387,RYH9066,118933,142779,2023-06-12,raw.fleet_condition_assessment_raw,CA-000744,CA-000744,118933,142779,2026-05-29 14:00:10,X1BB9UGRWVMTSYVVB,VH-10387,0,CLEAN
CA-000726,06/27/2024,VH-10387,RYH9066,113486,137002,2024-01-02,raw.fleet_condition_assessment_raw,CA-000726,CA-000726,113486,137002,2026-05-29 14:00:10,X1BB9UGRWVMTSYVVB,VH-10387,0,CLEAN
CA-000342,2025-07-02,VH-10038,HGB1368,63149,71813,2024-05-28,raw.fleet_condition_assessment_raw,CA-000342,CA-000342,63149,71813,2026-05-29 14:00:10,0JLCELYVGEL8057UT,VH-10038,0,CLEAN
CA-000337,2026-03-14,VH-10038,HGB1368,72579,93989,2025-02-02,raw.fleet_condition_assessment_raw,CA-000337,CA-000337,72579,93989,2026-05-29 14:00:10,0JLCELYVGEL8057UT,VH-10038,0,CLEAN
CA-000020,2025-04-19,VH-10050,VGF5714,226630,243432,2024-04-24,raw.fleet_condition_assessment_raw,CA-000020,CA-000020,226630,243432,2026-05-29 14:00:10,VKPPDLXKEC6V9XD2F,VH-10050,0,CLEAN
CA-001264,2025-05-21,VH-10050,VGF5714,233057,252911,2025-02-13,raw.fleet_condition_assessment_raw,CA-001264,CA-001264,233057,252911,2026-05-29 14:00:10,VKPPDLXKEC6V9XD2F,VH-10050,0,CLEAN
CA-000077,2026-03-22,VH-10245,TPL2204,48849,48611,2026-01-22,raw.fleet_condition_assessment_raw,CA-000077,CA-000077,48849,48611,2026-05-29 14:00:10,TDYDY6M2UYG1GU9PV,VH-10245,0,CLEAN
CA-001342,2024-08-17,VH-10245,NRN5127,40906,59935,2023-09-22,raw.fleet_condition_assessment_raw,CA-001342,CA-001342,40906,59935,2026-05-29 14:00:10,TDYDY6M2UYG1GU9PV,VH-10245,0,CLEAN
CA-001456,2024-12-18,VH-10245,NRN5127,44351,44059,2024-07-26,raw.fleet_condition_assessment_raw,CA-001456,CA-001456,44351,44059,2026-05-29 14:00:10,TDYDY6M2UYG1GU9PV,VH-10245,0,CLEAN
CA-000285,2026-04-22,VH-10245,NRN5127,40814,65022,2025-09-21,raw.fleet_condition_assessment_raw,CA-000285,CA-000285,40814,65022,2026-05-29 14:00:10,TDYDY6M2UYG1GU9PV,VH-10245,0,CLEAN
CA-000966,2024-11-13,VH-10011,SCV1102,182325,182621,2024-05-02,raw.fleet_condition_assessment_raw,CA-000966,CA-000966,182325,182621,2026-05-29 14:00:10,4872D44RD41CZMNUJ,VH-10011,0,CLEAN
CA-000824,2026-01-06,VH-10373,FQT4863,17871,17783,2025-02-18,raw.fleet_condition_assessment_raw,CA-000824,CA-000824,17871,17783,2026-05-29 14:00:10,"",VH-10373,0,CLEAN
CA-000115,2025-06-11,VH-10373,FQT4863,20786,20996,2024-07-18,raw.fleet_condition_assessment_raw,CA-000115,CA-000115,20786,20996,2026-05-29 14:00:10,"",VH-10373,0,CLEAN
CA-000554,09/05/2025,VH-10373,FQT4863,22156,22453,2024-12-27,raw.fleet_condition_assessment_raw,CA-000554,CA-000554,22156,22453,2026-05-29 14:00:10,"",VH-10373,0,CLEAN
CA-000275,2024-04-26,VH-10397,JAM3448,180796,200272,2023-07-21,raw.fleet_condition_assessment_raw,CA-000275,CA-000275,180796,200272,2026-05-29 14:00:10,PTJ7CUK6VT67XH17R,VH-10397,0,CLEAN
CA-000779,2024-04-03,VH-10397,JAM3448,171769,171710,2023-12-23,raw.fleet_condition_assessment_raw,CA-000779,CA-000779,171769,171710,2026-05-29 14:00:10,PTJ7CUK6VT67XH17R,VH-10397,0,CLEAN
CA-001071,2025-08-05,VH-10397,JAM3448,177069,177118,2024-08-27,raw.fleet_condition_assessment_raw,CA-001071,CA-001071,177069,177118,2026-05-29 14:00:10,PTJ7CUK6VT67XH17R,VH-10397,0,CLEAN
CA-001263,2024-04-06,VH-10397,JAM3448,179548,198603,2023-05-21,raw.fleet_condition_assessment_raw,CA-001263,CA-001263,179548,198603,2026-05-29 14:00:10,PTJ7CUK6VT67XH17R,VH-10397,0,CLEAN
CA-000581,2024-01-06,VH-10173,XCX9535,107712,128750,2023-09-15,raw.fleet_condition_assessment_raw,CA-000581,CA-000581,107712,128750,2026-05-29 14:00:10,RFS1SC3TXAMR50BH8,VH-10173,0,CLEAN
CA-000205,2024-03-14,VH-10173,XCX9535,110054,110104,2024-03-10,raw.fleet_condition_assessment_raw,CA-000205,CA-000205,110054,110104,2026-05-29 14:00:10,RFS1SC3TXAMR50BH8,VH-10173,0,CLEAN
CA-000439,2026-01-10,VH-10363,ZUI7968,109656,109683,08/27/2025,raw.fleet_condition_assessment_raw,CA-000439,CA-000439,109656,109683,2026-05-29 14:00:10,BWP1YYSMZABP728UW,VH-10363,0,CLEAN
CA-001347,2026-01-31,VH-10363,ZUI7968,104816,114134,2025-06-03,raw.fleet_condition_assessment_raw,CA-001347,CA-001347,104816,114134,2026-05-29 14:00:10,BWP1YYSMZABP728UW,VH-10363,0,CLEAN
CA-000557,2025-02-12,VH-10363,ZUI7968,112208,112313,2024-08-21,raw.fleet_condition_assessment_raw,CA-000557,CA-000557,112208,112313,2026-05-29 14:00:10,BWP1YYSMZABP728UW,VH-10363,0,CLEAN
CA-001448,2026-01-13,VH-10363,ZUI7968,108660,108936,2025-12-13,raw.fleet_condition_assessment_raw,CA-001448,CA-001448,108660,108936,2026-05-29 14:00:10,BWP1YYSMZABP728UW,VH-10363,0,CLEAN
CA-000163,02/23/2026,VH-10363,ZUI7968,108987,121483,2025-08-09,raw.fleet_condition_assessment_raw,CA-000163,CA-000163,108987,121483,2026-05-29 14:00:10,BWP1YYSMZABP728UW,VH-10363,0,CLEAN
CA-000699,2025-02-17,VH-10372,FEE6429,138076,138237,2024-08-01,raw.fleet_condition_assessment_raw,CA-000699,CA-000699,138076,138237,2026-05-29 14:00:10,L0KBTU49TRCUF60F1,VH-10372,0,CLEAN
CA-000412,2024-02-26,VH-10372,FEE6429,143208,151673,2023-11-14,raw.fleet_condition_assessment_raw,CA-000412,CA-000412,143208,151673,2026-05-29 14:00:10,L0KBTU49TRCUF60F1,VH-10372,0,CLEAN
CA-001139,2025-05-11,VH-10372,FEE6429,135452,157249,03/22/2024,raw.fleet_condition_assessment_raw,CA-001139,CA-001139,135452,157249,2026-05-29 14:00:10,L0KBTU49TRCUF60F1,VH-10372,0,CLEAN
CA-000750,2024-11-22,VH-10372,FEE6429,137105,152913,07/29/2024,raw.fleet_condition_assessment_raw,CA-000750,CA-000750,137105,152913,2026-05-29 14:00:10,L0KBTU49TRCUF60F1,VH-10372,0,CLEAN
CA-000181,2024-03-13,VH-10221,MJY3388,203741,223821,2023-11-11,raw.fleet_condition_assessment_raw,CA-000181,CA-000181,203741,223821,2026-05-29 14:00:10,KJLXF04E59N9T105X,VH-10221,0,CLEAN
CA-000715,2024-07-28,VH-10221,MJY3388,208381,208125,2023-12-24,raw.fleet_condition_assessment_raw,CA-000715,CA-000715,208381,208125,2026-05-29 14:00:10,KJLXF04E59N9T105X,VH-10221,0,CLEAN
CA-001269,2025-05-30,VH-10221,MJY3388,206143,226168,2024-12-13,raw.fleet_condition_assessment_raw,CA-001269,CA-001269,206143,226168,2026-05-29 14:00:10,KJLXF04E59N9T105X,VH-10221,0,CLEAN
CA-001041,2025-02-11,VH-10300,OCK5417,38748,53674,2024-02-01,raw.fleet_condition_assessment_raw,CA-001041,CA-001041,38748,53674,2026-05-29 14:00:10,WHTGDYR7YD3W7MZGF,VH-10300,0,CLEAN
CA-000370,2025-04-28,VH-10300,OCK5417,30469,30347,2024-11-01,raw.fleet_condition_assessment_raw,CA-000370,CA-000370,30469,30347,2026-05-29 14:00:10,WHTGDYR7YD3W7MZGF,VH-10300,0,CLEAN
CA-000477,2025-07-10,VH-10190,NVX1957,43496,50703,2024-08-05,raw.fleet_condition_assessment_raw,CA-000477,CA-000477,43496,50703,2026-05-29 14:00:10,CEHW6MC7CPDTGD9YV,VH-10190,0,CLEAN
CA-001227,2024-06-24,VH-10190,CWF2189,42602,42353,2023-08-07,raw.fleet_condition_assessment_raw,CA-001227,CA-001227,42602,42353,2026-05-29 14:00:10,CEHW6MC7CPDTGD9YV,VH-10190,0,CLEAN
CA-001496,2026-04-30,VH-10190,NVX1957,42358,55305,2025-07-29,raw.fleet_condition_assessment_raw,CA-001496,CA-001496,42358,55305,2026-05-29 14:00:10,CEHW6MC7CPDTGD9YV,VH-10190,0,CLEAN
CA-000566,2024-07-29,VH-10188,DBW4917,191201,209280,2023-09-17,raw.fleet_condition_assessment_raw,CA-000566,CA-000566,191201,209280,2026-05-29 14:00:10,668E7WWA3RD88DLR0,VH-10188,0,CLEAN
CA-000227,2026-04-25,VH-10188,DBW4917,195392,219066,2026-03-09,raw.fleet_condition_assessment_raw,CA-000227,CA-000227,195392,219066,2026-05-29 14:00:10,668E7WWA3RD88DLR0,VH-10188,0,CLEAN
CA-000533,2024-08-06,VH-10188,DBW4917,194151,194095,2023-11-03,raw.fleet_condition_assessment_raw,CA-000533,CA-000533,194151,194095,2026-05-29 14:00:10,668E7WWA3RD88DLR0,VH-10188,0,CLEAN
CA-000090,2025-09-12,VH-10188,DBW4917,194986,194976,2025-08-28,raw.fleet_condition_assessment_raw,CA-000090,CA-000090,194986,194976,2026-05-29 14:00:10,668E7WWA3RD88DLR0,VH-10188,0,CLEAN
CA-001337,2025-08-25,VH-10188,DBW4917,195122,195034,2025-07-03,raw.fleet_condition_assessment_raw,CA-001337,CA-001337,195122,195034,2026-05-29 14:00:10,668E7WWA3RD88DLR0,VH-10188,0,CLEAN
CA-000226,03/19/2024,VH-10025,SVE5872,105672,105478,12/27/2023,raw.fleet_condition_assessment_raw,CA-000226,CA-000226,105672,105478,2026-05-29 14:00:10,FLB2ZY8G1BYFB2NG2,VH-10025,0,CLEAN
CA-000131,2025-12-29,VH-10416,DGC4835,151250,170542,2025-03-31,raw.fleet_condition_assessment_raw,CA-000131,CA-000131,151250,170542,2026-05-29 14:00:10,0Z6LU0WEUN2UUDY72,VH-10416,0,CLEAN
CA-001165,2025-02-20,VH-10207,DYL2544,79882,88827,2024-01-31,raw.fleet_condition_assessment_raw,CA-001165,CA-001165,79882,88827,2026-05-29 14:00:10,BVH3MH5RG2YK7S14P,VH-10207,0,CLEAN
CA-000340,2024-05-28,VH-10043,QCI0298,171557,193865,2023-08-03,raw.fleet_condition_assessment_raw,CA-000340,CA-000340,171557,193865,2026-05-29 14:00:10,CKH2PG2S461MFYC0X,VH-10043,0,CLEAN
CA-001452,2025-11-02,VH-10043,QCI0298,174149,188169,2025-08-11,raw.fleet_condition_assessment_raw,CA-001452,CA-001452,174149,188169,2026-05-29 14:00:10,CKH2PG2S461MFYC0X,VH-10043,0,CLEAN
CA-000177,2024-05-27,VH-10043,QCI0298,175719,185683,2023-07-26,raw.fleet_condition_assessment_raw,CA-000177,CA-000177,175719,185683,2026-05-29 14:00:10,CKH2PG2S461MFYC0X,VH-10043,0,CLEAN
CA-000950,2024-10-01,VH-10043,QCI0298,177398,198309,2024-01-03,raw.fleet_condition_assessment_raw,CA-000950,CA-000950,177398,198309,2026-05-29 14:00:10,CKH2PG2S461MFYC0X,VH-10043,0,CLEAN
CA-001323,2025-05-04,VH-10217,NKD5416,57709,73829,2024-04-20,raw.fleet_condition_assessment_raw,CA-001323,CA-001323,57709,73829,2026-05-29 14:00:10,HJB7M1HMAGSYKWSUJ,VH-10217,0,CLEAN
CA-000851,2025-10-21,VH-10217,NKD5416,57905,67322,2024-12-23,raw.fleet_condition_assessment_raw,CA-000851,CA-000851,57905,67322,2026-05-29 14:00:10,HJB7M1HMAGSYKWSUJ,VH-10217,0,CLEAN
CA-000103,2024-10-08,VH-10217,NKD5416,63868,64003,2023-10-03,raw.fleet_condition_assessment_raw,CA-000103,CA-000103,63868,64003,2026-05-29 14:00:10,HJB7M1HMAGSYKWSUJ,VH-10217,0,CLEAN
CA-001226,2025-04-06,VH-10217,NKD5416,66648,83331,2024-11-20,raw.fleet_condition_assessment_raw,CA-001226,CA-001226,66648,83331,2026-05-29 14:00:10,HJB7M1HMAGSYKWSUJ,VH-10217,0,CLEAN
CA-001359,2026-04-20,VH-10217,NKD5416,58682,58925,2026-01-31,raw.fleet_condition_assessment_raw,CA-001359,CA-001359,58682,58925,2026-05-29 14:00:10,HJB7M1HMAGSYKWSUJ,VH-10217,0,CLEAN
CA-000664,2025-01-31,VH-10217,NKD5416,62508,72683,2024-11-28,raw.fleet_condition_assessment_raw,CA-000664,CA-000664,62508,72683,2026-05-29 14:00:10,HJB7M1HMAGSYKWSUJ,VH-10217,0,CLEAN
CA-001242,2025-12-20,VH-10213,GOE6722,80011,80091,2025-04-26,raw.fleet_condition_assessment_raw,CA-001242,CA-001242,80011,80091,2026-05-29 14:00:10,4KY5DKLUB6LZC6Y81,VH-10213,0,CLEAN
CA-001395,2025-05-03,VH-10213,GOE6722,75280,75436,2024-11-07,raw.fleet_condition_assessment_raw,CA-001395,CA-001395,75280,75436,2026-05-29 14:00:10,4KY5DKLUB6LZC6Y81,VH-10213,0,CLEAN
CA-001058,2025-04-24,VH-10174,VWH0540,102157,111922,03/02/2025,raw.fleet_condition_assessment_raw,CA-001058,CA-001058,102157,111922,2026-05-29 14:00:10,BRGKULUGN9W657L17,VH-10174,0,CLEAN
CA-001494,2025-09-07,VH-10174,VWH0540,98367,113017,2025-08-10,raw.fleet_condition_assessment_raw,CA-001494,CA-001494,98367,113017,2026-05-29 14:00:10,BRGKULUGN9W657L17,VH-10174,0,CLEAN
CA-001074,2024-01-10,VH-10174,VWH0540,102923,102711,2023-08-16,raw.fleet_condition_assessment_raw,CA-001074,CA-001074,102923,102711,2026-05-29 14:00:10,BRGKULUGN9W657L17,VH-10174,0,CLEAN
CA-001044,2024-06-03,VH-10174,VWH0540,98857,98567,12/07/2023,raw.fleet_condition_assessment_raw,CA-001044,CA-001044,98857,98567,2026-05-29 14:00:10,BRGKULUGN9W657L17,VH-10174,0,CLEAN
CA-001237,2025-03-09,VH-10174,KAA6908,97479,97224,2024-06-12,raw.fleet_condition_assessment_raw,CA-001237,CA-001237,97479,97224,2026-05-29 14:00:10,BRGKULUGN9W657L17,VH-10174,0,CLEAN
CA-000908,03/01/2025,VH-10174,VWH0540,101828,101805,2024-12-31,raw.fleet_condition_assessment_raw,CA-000908,CA-000908,101828,101805,2026-05-29 14:00:10,BRGKULUGN9W657L17,VH-10174,0,CLEAN
CA-001168,2025-09-20,VH-10084,MVE1623,253441,270313,2024-08-08,raw.fleet_condition_assessment_raw,CA-001168,CA-001168,253441,270313,2026-05-29 14:00:10,F9Z4AJYUEXC904U7D,VH-10084,0,CLEAN
CA-001315,2024-08-24,VH-10084,MVE1623,253644,253543,2023-09-13,raw.fleet_condition_assessment_raw,CA-001315,CA-001315,253644,253543,2026-05-29 14:00:10,F9Z4AJYUEXC904U7D,VH-10084,0,CLEAN
CA-001072,2024-05-04,VH-10301,BNS3940,149622,155287,2023-06-18,raw.fleet_condition_assessment_raw,CA-001072,CA-001072,149622,155287,2026-05-29 14:00:10,J7BB13F0YBX1X8UYK,VH-10301,0,CLEAN
